2026-03-19T14:38:40.422Z | heartbeat: aruco_pose_streamer | buf=  4
2026-03-19T14:38:41.445Z | heartbeat: aruco_pose_streamer | buf=  5
2026-03-19T14:38:42.469Z | heartbeat: aruco_pose_streamer | buf=  6
2026-03-19T14:38:43.496Z | heartbeat: aruco_pose_streamer | buf=  7
2026-03-19T14:38:44.522Z | heartbeat: aruco_pose_streamer | buf=  8
2026-03-19T14:38:45.545Z | heartbeat: aruco_pose_streamer | buf=  9
2026-03-19T14:38:46.567Z | heartbeat: aruco_pose_streamer | buf= 10
2026-03-19T14:38:47.597Z | heartbeat: aruco_pose_streamer | buf= 11
2026-03-19T14:38:48.620Z | heartbeat: aruco_pose_streamer | buf= 12
2026-03-19T14:38:49.651Z | heartbeat: aruco_pose_streamer | buf= 13
2026-03-19T14:38:50.685Z | heartbeat: aruco_pose_streamer | buf= 14
2026-03-19T14:38:51.712Z | heartbeat: aruco_pose_streamer | buf= 15
2026-03-19T14:38:52.737Z | heartbeat: aruco_pose_streamer | buf= 16
2026-03-19T14:38:53.761Z | heartbeat: aruco_pose_streamer | buf= 17
2026-03-19T14:38:54.788Z | heartbeat: aruco_pose_streamer | buf= 18
2026-03-19T14:38:55.811Z | heartbeat: aruco_pose_streamer | buf= 19
2026-03-19T14:38:56.835Z | heartbeat: aruco_pose_streamer | buf= 20
2026-03-19T14:38:57.864Z | heartbeat: aruco_pose_streamer | buf= 21
2026-03-19T14:38:58.887Z | heartbeat: aruco_pose_streamer | buf= 22
2026-03-19T14:38:59.912Z | heartbeat: aruco_pose_streamer | buf= 23
2026-03-19T14:39:00.938Z | heartbeat: aruco_pose_streamer | buf= 24
2026-03-19T14:39:01.962Z | heartbeat: aruco_pose_streamer | buf= 25
2026-03-19T14:39:02.988Z | heartbeat: aruco_pose_streamer | buf= 26
2026-03-19T14:39:04.009Z | heartbeat: aruco_pose_streamer | buf= 27
2026-03-19T14:39:05.036Z | heartbeat: aruco_pose_streamer | buf= 28
2026-03-19T14:39:06.061Z | heartbeat: aruco_pose_streamer | buf= 29
2026-03-19T14:39:07.086Z | heartbeat: aruco_pose_streamer | buf= 30
2026-03-19T14:39:08.113Z | heartbeat: aruco_pose_streamer | buf= 31
2026-03-19T14:39:09.144Z | heartbeat: aruco_pose_streamer | buf= 32
2026-03-19T14:39:10.174Z | heartbeat: aruco_pose_streamer | buf= 33
2026-03-19T14:39:11.205Z | heartbeat: aruco_pose_streamer | buf= 34
2026-03-19T14:39:12.233Z | heartbeat: aruco_pose_streamer | buf= 35
2026-03-19T14:39:13.259Z | heartbeat: aruco_pose_streamer | buf= 36
